x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,label
0.6043010950088501,0.35160523653030396,-4.980805670129484e-07,0.5511778593063354,0.3063863515853882,0.010034340433776379,0.5350419878959656,0.25708767771720886,0.010937384329736233,0.5283337831497192,0.2127012014389038,0.0031489592511206865,0.5323966145515442,0.16719770431518555,-0.0027543031610548496,0.6052939891815186,0.1898902952671051,0.04281201213598251,0.5715834498405457,0.15460549294948578,0.023623840883374214,0.5627069473266602,0.18284913897514343,0.0075193606317043304,0.572453498840332,0.21835944056510925,-0.00011307623935863376,0.6168120503425598,0.1819063276052475,0.02720794640481472,0.566973865032196,0.14569354057312012,0.0022893070708960295,0.5542778968811035,0.19392797350883484,-0.011173825711011887,0.5688970685005188,0.22752296924591064,-0.011985517106950283,0.6239097714424133,0.17516988515853882,0.00724188145250082,0.5617255568504333,0.14694884419441223,-0.018041463568806648,0.5535051226615906,0.20045866072177887,-0.02048562280833721,0.5737046599388123,0.22877007722854614,-0.01363406702876091,0.626539945602417,0.1741698980331421,-0.012625627219676971,0.5652323365211487,0.1541389375925064,-0.02942310832440853,0.5592093467712402,0.1968507170677185,-0.028386341407895088,0.5777646899223328,0.22140386700630188,-0.021425029262900352,g
0.6026487946510315,0.3531407117843628,-5.075270905763318e-07,0.550591766834259,0.3097240924835205,0.005130191799253225,0.5353898406028748,0.2589249908924103,0.0033072587102651596,0.5285477638244629,0.2148599475622177,-0.005686295218765736,0.5319365859031677,0.16909079253673553,-0.012147573754191399,0.611932098865509,0.18761692941188812,0.0334576778113842,0.5720597505569458,0.15496017038822174,0.010801980271935463,0.5631276369094849,0.1866137683391571,-0.006999416742473841,0.5729657411575317,0.2228652387857437,-0.0152138015255332,0.6224680542945862,0.18187053501605988,0.020169734954833984,0.5673063397407532,0.14692279696464539,-0.007029026746749878,0.5557259917259216,0.1963483989238739,-0.020015042275190353,0.5712452530860901,0.22949610650539398,-0.02043623849749565,0.6274568438529968,0.17669637501239777,0.0024000133853405714,0.5617789030075073,0.14800551533699036,-0.024672731757164,0.5541303753852844,0.20228244364261627,-0.025998570024967194,0.5748282074928284,0.23033928871154785,-0.018134968355298042,0.626589834690094,0.17727914452552795,-0.015642309561371803,0.5646734237670898,0.15713009238243103,-0.03363269194960594,0.5592254996299744,0.19990502297878265,-0.03222758695483208,0.5777762532234192,0.2244286984205246,-0.024652499705553055,g
0.6050527095794678,0.3604176640510559,-5.525118353943981e-07,0.5523062348365784,0.31404048204421997,0.012110813520848751,0.5364364385604858,0.26056092977523804,0.013854173012077808,0.5287531018257141,0.21589118242263794,0.007069357205182314,0.531791090965271,0.16916856169700623,0.0029058177024126053,0.6172881722450256,0.18762311339378357,0.04394223913550377,0.571314811706543,0.15443292260169983,0.02339240536093712,0.5619228482246399,0.19014522433280945,0.00591038353741169,0.5723680853843689,0.22558273375034332,-0.0023067535366863012,0.6278298497200012,0.18300122022628784,0.027324924245476723,0.5679233074188232,0.14721901714801788,0.0026452557649463415,0.5551401376724243,0.1975530982017517,-0.010431097820401192,0.5707612633705139,0.23104609549045563,-0.011381005868315697,0.63094562292099,0.17927050590515137,0.006450359243899584,0.5628144145011902,0.14791470766067505,-0.01755080372095108,0.5532252788543701,0.20350542664527893,-0.01856263540685177,0.5741023421287537,0.2316478192806244,-0.011404076591134071,0.6276667714118958,0.18068675696849823,-0.0143251558765769,0.5653366446495056,0.1570385992527008,-0.029740164056420326,0.5580887198448181,0.2010716050863266,-0.02781035751104355,0.5766394734382629,0.22628262639045715,-0.020360488444566727,g
0.5989512801170349,0.3676481544971466,-5.769355766460649e-07,0.5512850284576416,0.32302290201187134,0.005721024237573147,0.5354411005973816,0.26563239097595215,0.004538387525826693,0.5290273427963257,0.2174922078847885,-0.0035838366020470858,0.5332817435264587,0.17116481065750122,-0.008487164042890072,0.608935534954071,0.18945150077342987,0.030089538544416428,0.5684542059898376,0.15229851007461548,0.007690159138292074,0.557693600654602,0.1955668032169342,-0.007535493932664394,0.5687803030014038,0.23175354301929474,-0.014053504914045334,0.6216740608215332,0.18611562252044678,0.016430223360657692,0.5709579586982727,0.14841318130493164,-0.009405632503330708,0.5576856136322021,0.20304805040359497,-0.01750265248119831,0.5730372667312622,0.23454596102237701,-0.014836983755230904,0.6305410265922546,0.1865687370300293,-0.0016587013378739357,0.5694956183433533,0.1513415277004242,-0.02718476764857769,0.5592986345291138,0.20992998778820038,-0.023552967235445976,0.5797142386436462,0.2387167513370514,-0.012910963036119938,0.6346305012702942,0.19444426894187927,-0.020152973011136055,0.574948787689209,0.16597715020179749,-0.03672396391630173,0.5666020512580872,0.20858988165855408,-0.033165544271469116,0.5846400260925293,0.23517757654190063,-0.024263828992843628,g
0.6047183871269226,0.38662707805633545,-6.379984824889107e-07,0.5554982423782349,0.33493509888648987,0.011772379279136658,0.5389888882637024,0.2724902927875519,0.012457791715860367,0.5309851765632629,0.22312957048416138,0.004725734703242779,0.5345255732536316,0.17378444969654083,0.00047828408423811197,0.6179897785186768,0.1943279355764389,0.03611581027507782,0.5688950419425964,0.15375933051109314,0.013574435375630856,0.5571562051773071,0.2045583873987198,-0.0012762126279994845,0.5708092451095581,0.2393272966146469,-0.007657667156308889,0.6316230893135071,0.1922551393508911,0.018522292375564575,0.573117733001709,0.15320931375026703,-0.006911276374012232,0.5601068735122681,0.21332120895385742,-0.013318504206836224,0.579797625541687,0.24183404445648193,-0.01003687921911478,0.6399734616279602,0.19540011882781982,-0.0033886588644236326,0.57406085729599,0.15812554955482483,-0.027867870405316353,0.5625061392784119,0.22025533020496368,-0.021073419600725174,0.5860803127288818,0.24619457125663757,-0.009198068641126156,0.6422020196914673,0.2052210420370102,-0.02548212558031082,0.5804417729377747,0.17569635808467865,-0.04065672680735588,0.570827305316925,0.22083663940429688,-0.034977026283741,0.591008186340332,0.2476176619529724,-0.025092419236898422,g
0.6066465377807617,0.40729957818984985,-6.545630526488821e-07,0.5563051104545593,0.3484804034233093,0.01050412468612194,0.5406432151794434,0.282064288854599,0.010261225514113903,0.5320106148719788,0.2305668592453003,0.002202404895797372,0.5371251702308655,0.1817777156829834,-0.0023192439693957567,0.6280551552772522,0.20369237661361694,0.032989997416734695,0.5766502618789673,0.1598164141178131,0.011883228085935116,0.5624688267707825,0.21353517472743988,-0.002654815325513482,0.576133668422699,0.2465851902961731,-0.009990821592509747,0.6430889964103699,0.20330314338207245,0.01597512513399124,0.5810915231704712,0.15980719029903412,-0.007552111987024546,0.5642334222793579,0.22037529945373535,-0.013041393831372261,0.5834743976593018,0.24828669428825378,-0.010643144138157368,0.6509140729904175,0.21086251735687256,-0.005064619705080986,0.5833963751792908,0.16694658994674683,-0.028425877913832664,0.5667228698730469,0.2296646237373352,-0.02002432383596897,0.5887340903282166,0.25729623436927795,-0.008161881007254124,0.6504518389701843,0.2258768528699875,-0.026416167616844177,0.5890828371047974,0.19223149120807648,-0.04178030416369438,0.5759221911430359,0.23752282559871674,-0.03554997593164444,0.5947593450546265,0.2661294937133789,-0.025861484929919243,g
0.6137018203735352,0.43718236684799194,-6.636204261667444e-07,0.5605628490447998,0.37000390887260437,0.006648637820035219,0.5431049466133118,0.2991524338722229,0.0038236279506236315,0.5327345132827759,0.24549371004104614,-0.005908917170017958,0.5401429533958435,0.19730781018733978,-0.011326725594699383,0.6392465829849243,0.21917098760604858,0.02904389426112175,0.5830807089805603,0.17379578948020935,0.005827679764479399,0.5669422149658203,0.2307630479335785,-0.010301215574145317,0.5810421705245972,0.2645103633403778,-0.018886281177401543,0.6543663144111633,0.21971791982650757,0.013255889527499676,0.5867798328399658,0.17513857781887054,-0.012403061613440514,0.5688392519950867,0.23687979578971863,-0.01860925741493702,0.5886650085449219,0.26510170102119446,-0.01668540947139263,0.661230206489563,0.22976410388946533,-0.006803437136113644,0.5889697074890137,0.18650053441524506,-0.03186354413628578,0.5716946125030518,0.24979612231254578,-0.02314523234963417,0.5936839580535889,0.2773880362510681,-0.011018162593245506,0.6585158705711365,0.24927203357219696,-0.02757968008518219,0.5954567790031433,0.21686407923698425,-0.04399477690458298,0.5818536877632141,0.26324689388275146,-0.037642449140548706,0.599917471408844,0.2923356592655182,-0.027690161019563675,g
0.6175565719604492,0.46572285890579224,-6.937754619684711e-07,0.5629467964172363,0.3951670229434967,0.00482207303866744,0.5453838109970093,0.31893736124038696,0.0007927717524580657,0.5348029732704163,0.2639828622341156,-0.010128859430551529,0.5428817272186279,0.21426922082901,-0.016705138608813286,0.6464848518371582,0.23603948950767517,0.02711338736116886,0.5887755751609802,0.1883508861064911,0.0013425190700218081,0.5697749853134155,0.24696357548236847,-0.015663228929042816,0.5833292603492737,0.28334471583366394,-0.0245051272213459,0.6628592014312744,0.2391214221715927,0.011062097735702991,0.5922491550445557,0.1940723955631256,-0.0172760970890522,0.5713889598846436,0.2589549720287323,-0.02388659305870533,0.5918514728546143,0.2887246310710907,-0.021764861419796944,0.6701827049255371,0.2538753151893616,-0.00967863854020834,0.5945279002189636,0.2115900218486786,-0.038182973861694336,0.5750696659088135,0.2773612141609192,-0.029365772381424904,0.5971142649650574,0.3057061731815338,-0.01647106371819973,0.6666021347045898,0.27920418977737427,-0.03121570311486721,0.6021406650543213,0.24753250181674957,-0.0499347560107708,0.5870931148529053,0.29550251364707947,-0.04364940524101257,0.6050965785980225,0.32501986622810364,-0.03337135165929794,g
0.6211318969726562,0.47417306900024414,-6.732754513905093e-07,0.5643882155418396,0.39654314517974854,0.0062219626270234585,0.5454976558685303,0.32104337215423584,0.0014782974030822515,0.5359749794006348,0.2645721435546875,-0.010533138178288937,0.5443718433380127,0.21600587666034698,-0.017961887642741203,0.6451429128646851,0.2369597852230072,0.02788105420768261,0.5875264406204224,0.18663053214550018,0.001172623480670154,0.5679973363876343,0.24736829102039337,-0.017028165981173515,0.5809805393218994,0.2864844799041748,-0.026628542691469193,0.6626178622245789,0.24032947421073914,0.010983147658407688,0.590840220451355,0.1948643922805786,-0.017679933458566666,0.5702818036079407,0.26187437772750854,-0.023995114490389824,0.5913340449333191,0.2932194769382477,-0.02194584533572197,0.6712304353713989,0.2541221082210541,-0.010639240965247154,0.5949543118476868,0.21102744340896606,-0.03795730322599411,0.5757675170898438,0.277793288230896,-0.027867529541254044,0.5982506275177002,0.30767643451690674,-0.014767427928745747,0.6689899563789368,0.27787959575653076,-0.03311420977115631,0.600830614566803,0.24627064168453217,-0.05051887407898903,0.5858336687088013,0.29473039507865906,-0.043428242206573486,0.6050736308097839,0.3245614767074585,-0.03292251005768776,g
0.6241781711578369,0.5045199990272522,-7.184015657912823e-07,0.5668165683746338,0.42471763491630554,-0.00018845479644369334,0.5491333603858948,0.3466396927833557,-0.00786995142698288,0.537720799446106,0.29034262895584106,-0.02132697030901909,0.5436059236526489,0.24177046120166779,-0.030182868242263794,0.6636689305305481,0.2594682574272156,0.018631255254149437,0.5959466099739075,0.20710386335849762,-0.00936122052371502,0.5738056898117065,0.2684691548347473,-0.028506385162472725,0.5867531895637512,0.30463913083076477,-0.03862540051341057,0.6792087554931641,0.26601287722587585,0.004816016182303429,0.5997713804244995,0.21631380915641785,-0.024588415399193764,0.5756412744522095,0.281968891620636,-0.0320294089615345,0.5951952934265137,0.31321510672569275,-0.030952148139476776,0.6838889718055725,0.2858121395111084,-0.013511653058230877,0.6021556854248047,0.24080315232276917,-0.04226845130324364,0.5800454020500183,0.3060623109340668,-0.03319719433784485,0.6014706492424011,0.33658894896507263,-0.020351363345980644,0.6762914657592773,0.31622618436813354,-0.03301346302032471,0.6104352474212646,0.2836472988128662,-0.05181008204817772,0.5935345888137817,0.329684853553772,-0.04507063701748848,0.6113502979278564,0.3604070246219635,-0.03432437404990196,g
