frame,landmark_id,x,y,z,label
1,15,-0.04132738709449768,-0.16491097211837769,0.0628887212592133,パー
1,16,-0.04763194918632507,-0.1337602734565735,0.05785281422910771,パー
1,17,0.032048702239990234,-0.15161526203155518,0.0303660633730658,パー
1,18,-0.008843004703521729,-0.18991971015930176,0.0416407345551022,パー
1,19,-0.031221210956573486,-0.17734694480895996,0.04270996737656674,パー
1,20,-0.039006441831588745,-0.151389479637146,0.04337032723603329,パー
2,0,0.0,0.0,0.0,パー
2,1,-0.04637259244918823,-0.030105412006378174,0.015992809279481435,パー
2,2,-0.0570794939994812,-0.09493768215179443,0.02714381945006039,パー
2,3,-0.06480211019515991,-0.14027434587478638,0.030149335234085584,パー
2,4,-0.07320386171340942,-0.17960882186889648,0.03358062934748318,パー
2,5,0.007861852645874023,-0.16209286451339722,0.043808615027586484,パー
2,6,-0.01566106081008911,-0.20833614468574524,0.03844195809833195,パー
2,7,-0.0491165816783905,-0.21576863527297974,0.031695703236977124,パー
2,8,-0.07512983679771423,-0.202701598405838,0.02976339329651978,パー
2,9,0.02491098642349243,-0.1661129593849182,0.029086742742578053,パー
2,10,-0.013013899326324463,-0.21825197339057922,0.027542324929157758,パー
2,11,-0.05276551842689514,-0.2148391604423523,0.025428936077872777,パー
2,12,-0.0775144100189209,-0.19411343336105347,0.02753764782718804,パー
2,13,0.034033119678497314,-0.16302508115768433,0.011332390091041589,パー
2,14,-0.012855172157287598,-0.21799233555793762,0.0024932596894302606,パー
2,15,-0.055433571338653564,-0.2078341841697693,0.0036536056610145806,パー
2,16,-0.07794457674026489,-0.1824975609779358,0.009763450554231667,パー
2,17,0.030891716480255127,-0.1568489670753479,-0.0061813134638271094,パー
2,18,-0.014127969741821289,-0.2049621045589447,-0.014492721104403472,パー
2,19,-0.05015304684638977,-0.20446348190307617,-0.012665466213007903,パー
2,20,-0.07257378101348877,-0.18453097343444824,-0.00668135266133163,パー
3,0,0.0,0.0,0.0,パー
3,1,-0.049651503562927246,-0.03555363416671753,0.03180098570345535,パー
3,2,-0.06173643469810486,-0.1089293360710144,0.04693487695811882,パー
3,3,-0.06928837299346924,-0.15532130002975464,0.04988887942789688,パー
3,4,-0.07831984758377075,-0.19379281997680664,0.052176937828050995,パー
3,5,-0.009415686130523682,-0.18193650245666504,0.05852181873677864,パー
3,6,-0.031243503093719482,-0.2413918375968933,0.052780457208143616,パー
3,7,-0.07092997431755066,-0.25691893696784973,0.04382687471269264,パー
3,8,-0.10152959823608398,-0.2513642907142639,0.038811065623747254,パー
3,9,0.008373498916625977,-0.18598198890686035,0.031180654088245774,パー
3,10,-0.022392630577087402,-0.2590324878692627,0.027420113230334664,パー
3,11,-0.06812667846679688,-0.2714844048023224,0.0216847773587574,パー
3,12,-0.09835183620452881,-0.26046615839004517,0.019857934111939812,パー
3,13,0.017301559448242188,-0.1798006296157837,0.0011307528654356247,パー
3,14,-0.018527209758758545,-0.255687952041626,-0.006944787321401691,パー
3,15,-0.06700390577316284,-0.26570644974708557,-0.008549951581073856,パー
3,16,-0.09745654463768005,-0.2555248737335205,-0.0074131880940626615,パー
3,17,0.014509499073028564,-0.1670483946800232,-0.027798788254870033,パー
3,18,-0.0241585373878479,-0.22454464435577393,-0.035648893197787856,パー
3,19,-0.0644996166229248,-0.23822247982025146,-0.03618757390023575,パー
3,20,-0.09240883588790894,-0.2338762879371643,-0.03489837758780823,パー
4,0,0.0,0.0,0.0,パー
4,1,-0.05045503377914429,-0.04049348831176758,0.014943887953393187,パー
4,2,-0.06555512547492981,-0.13186609745025635,0.021099721555344786,パー
4,3,-0.07856684923171997,-0.18811506032943726,0.02100869036161157,パー
4,4,-0.09588280320167542,-0.23277947306632996,0.019912281547419752,パー
4,5,-0.012629270553588867,-0.20037442445755005,0.012739398059181894,パー
